countryISO3,countryName,year,classification,economicActivity,employment,hoursWorked,sourceEmp,sourceNoteEmp,classifNoteEmp,statusNoteEmp,indicatorNoteEmp,sourceHrs,sourceNoteHrs,statusNoteHrs,statusNoteHrs,indicatorNoteHrs
ESP,Spain,2021,ISIC-Rev.4,transportation and storage,1022527.0,5.521428571428571,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,accommodation and food service activities,1461979.0,5.082857142857143,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,information and communication,670751.0,5.445714285714286,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,financial and insurance activities,487442.0,5.4471428571428575,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,real estate activities,153944.0,5.235714285714286,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,"professional, scientific and technical activities",1088164.0,5.517142857142857,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,administrative and support service activities,1050193.0,4.778571428571429,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,public administration and defence; compulsory social security,1373131.0,5.07,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,education,1439627.0,4.597142857142857,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,human health and social work activities,1865445.0,5.05,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,"arts, entertainment and recreation",380272.0,4.627142857142857,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,other service activities,465428.0,4.935714285714285,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,554381.0,3.8614285714285717,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
ESP,Spain,2021,ISIC-Rev.4,activities of extraterritorial organizations and bodies,3797.0,5.501428571428571,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,,Break in series,Break in series: Methodology revised,LFS - EU Labour Force Survey,Repository: Eurostat special tabulation,Break in series,Break in series,Job coverage: Main and second job currently held | Break in series: Methodology revised
EST,Estonia,2000,ISIC-Rev.3.1,"agriculture, hunting and forestry",35101.0,6.498571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,fishing,2182.0,4.582857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Unreliable,Unreliable,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,mining and quarrying,9654.0,3.6357142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,manufacturing,140620.0,5.26,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,"electricity, gas and water supply",11439.0,5.422857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,construction,43349.0,5.768571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",73671.0,5.6000000000000005,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,hotels and restaurants,17357.0,5.298571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,"transport, storage and communications",60479.0,5.8,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,financial intermediation,8841.0,4.881428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,"real estate, renting and business activities",38979.0,4.9799999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,public administration and defence; compulsory social security,32100.0,5.135714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,education,47405.0,4.34,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,health and social work,30656.0,4.867142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,"other community, social and personal service activities",33889.0,4.791428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2000,ISIC-Rev.3.1,extraterritorial organizations and bodies,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Unreliable,Unreliable,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,"agriculture, hunting and forestry",34682.0,6.2871428571428565,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,fishing,2256.0,5.661428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Unreliable,Unreliable,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,mining and quarrying,6095.0,4.2299999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,manufacturing,140378.0,5.498571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,"electricity, gas and water supply",9465.0,4.927142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,construction,40581.0,4.972857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",75946.0,5.63,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,hotels and restaurants,17402.0,5.555714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,"transport, storage and communications",62963.0,5.322857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,financial intermediation,6628.0,6.077142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,"real estate, renting and business activities",37185.0,5.408571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
EST,Estonia,2001,ISIC-Rev.3.1,public administration and defence; compulsory social security,34461.0,5.385714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
